?region	?regionLabel	?population	?populationDate
<http://www.wikidata.org/entity/Q1587261>	"Municipality of Oplotnica"@en	4146	"2012-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1587261>	"Municipality of Oplotnica"@en	4146	"2013-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q778147>	"Municipality of Osilnica"@en	347	"2020-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q778147>	"Municipality of Osilnica"@en	347	"2016-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q778147>	"Municipality of Osilnica"@en	347	"2010-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q778147>	"Municipality of Osilnica"@en	347	"2020-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q778147>	"Municipality of Osilnica"@en	347	"2018-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q778147>	"Municipality of Osilnica"@en	347	"2008-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q778147>	"Municipality of Osilnica"@en	347	"2017-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q778147>	"Municipality of Osilnica"@en	347	"2014-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q778147>	"Municipality of Osilnica"@en	347	"2010-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q778147>	"Municipality of Osilnica"@en	347	"2011-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q778147>	"Municipality of Osilnica"@en	347	"2019-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q778147>	"Municipality of Osilnica"@en	347	"2008-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q778147>	"Municipality of Osilnica"@en	347	"2015-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q778147>	"Municipality of Osilnica"@en	347	"2012-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q778147>	"Municipality of Osilnica"@en	347	"2009-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q778147>	"Municipality of Osilnica"@en	347	"2014-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q778147>	"Municipality of Osilnica"@en	347	"2009-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q778147>	"Municipality of Osilnica"@en	347	"2016-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q778147>	"Municipality of Osilnica"@en	347	"2013-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q778147>	"Municipality of Osilnica"@en	347	"2013-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q778147>	"Municipality of Osilnica"@en	347	"2011-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q778147>	"Municipality of Osilnica"@en	347	"2015-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q778147>	"Municipality of Osilnica"@en	347	"2017-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q778147>	"Municipality of Osilnica"@en	347	"2019-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q778147>	"Municipality of Osilnica"@en	347	"2018-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q778147>	"Municipality of Osilnica"@en	347	"2012-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q995048>	"Municipality of Pesnica"@en	7457	"2012-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q995048>	"Municipality of Pesnica"@en	7457	"2019-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q995048>	"Municipality of Pesnica"@en	7457	"2016-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q995048>	"Municipality of Pesnica"@en	7457	"2010-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q995048>	"Municipality of Pesnica"@en	7457	"2009-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q995048>	"Municipality of Pesnica"@en	7457	"2014-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q995048>	"Municipality of Pesnica"@en	7457	"2018-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q995048>	"Municipality of Pesnica"@en	7457	"2018-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q995048>	"Municipality of Pesnica"@en	7457	"2017-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q995048>	"Municipality of Pesnica"@en	7457	"2009-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q995048>	"Municipality of Pesnica"@en	7457	"2016-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q995048>	"Municipality of Pesnica"@en	7457	"2020-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q995048>	"Municipality of Pesnica"@en	7457	"2014-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q995048>	"Municipality of Pesnica"@en	7457	"2015-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q995048>	"Municipality of Pesnica"@en	7457	"2008-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q995048>	"Municipality of Pesnica"@en	7457	"2020-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q995048>	"Municipality of Pesnica"@en	7457	"2011-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q995048>	"Municipality of Pesnica"@en	7457	"2008-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q995048>	"Municipality of Pesnica"@en	7457	"2019-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q995048>	"Municipality of Pesnica"@en	7457	"2012-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q995048>	"Municipality of Pesnica"@en	7457	"2010-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q995048>	"Municipality of Pesnica"@en	7457	"2015-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q995048>	"Municipality of Pesnica"@en	7457	"2013-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q995048>	"Municipality of Pesnica"@en	7457	"2011-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q995048>	"Municipality of Pesnica"@en	7457	"2017-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q995048>	"Municipality of Pesnica"@en	7457	"2013-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q252154>	"Municipality of Pivka"@en	6196	"2010-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q252154>	"Municipality of Pivka"@en	6196	"2016-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q252154>	"Municipality of Pivka"@en	6196	"2019-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q252154>	"Municipality of Pivka"@en	6196	"2012-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q252154>	"Municipality of Pivka"@en	6196	"2014-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q252154>	"Municipality of Pivka"@en	6196	"2020-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q252154>	"Municipality of Pivka"@en	6196	"2010-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q252154>	"Municipality of Pivka"@en	6196	"2013-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q252154>	"Municipality of Pivka"@en	6196	"2015-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q252154>	"Municipality of Pivka"@en	6196	"2017-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q252154>	"Municipality of Pivka"@en	6196	"2013-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q252154>	"Municipality of Pivka"@en	6196	"2008-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q252154>	"Municipality of Pivka"@en	6196	"2017-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q252154>	"Municipality of Pivka"@en	6196	"2009-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q252154>	"Municipality of Pivka"@en	6196	"2009-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q252154>	"Municipality of Pivka"@en	6196	"2018-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q252154>	"Municipality of Pivka"@en	6196	"2011-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q252154>	"Municipality of Pivka"@en	6196	"2020-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q252154>	"Municipality of Pivka"@en	6196	"2016-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q252154>	"Municipality of Pivka"@en	6196	"2008-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q252154>	"Municipality of Pivka"@en	6196	"2019-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q252154>	"Municipality of Pivka"@en	6196	"2018-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q252154>	"Municipality of Pivka"@en	6196	"2012-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q252154>	"Municipality of Pivka"@en	6196	"2015-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q252154>	"Municipality of Pivka"@en	6196	"2014-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q252154>	"Municipality of Pivka"@en	6196	"2011-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1002247>	"Municipality of Podlehnik"@en	1825	"2010-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1002247>	"Municipality of Podlehnik"@en	1825	"2008-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1002247>	"Municipality of Podlehnik"@en	1825	"2013-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1002247>	"Municipality of Podlehnik"@en	1825	"2016-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1002247>	"Municipality of Podlehnik"@en	1825	"2009-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1002247>	"Municipality of Podlehnik"@en	1825	"2008-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1002247>	"Municipality of Podlehnik"@en	1825	"2015-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1002247>	"Municipality of Podlehnik"@en	1825	"2013-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1002247>	"Municipality of Podlehnik"@en	1825	"2012-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1002247>	"Municipality of Podlehnik"@en	1825	"2014-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1002247>	"Municipality of Podlehnik"@en	1825	"2011-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1002247>	"Municipality of Podlehnik"@en	1825	"2020-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1002247>	"Municipality of Podlehnik"@en	1825	"2015-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1002247>	"Municipality of Podlehnik"@en	1825	"2018-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1002247>	"Municipality of Podlehnik"@en	1825	"2016-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1002247>	"Municipality of Podlehnik"@en	1825	"2018-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1002247>	"Municipality of Podlehnik"@en	1825	"2017-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1002247>	"Municipality of Podlehnik"@en	1825	"2019-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1002247>	"Municipality of Podlehnik"@en	1825	"2010-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1002247>	"Municipality of Podlehnik"@en	1825	"2012-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1002247>	"Municipality of Podlehnik"@en	1825	"2019-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1002247>	"Municipality of Podlehnik"@en	1825	"2017-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1002247>	"Municipality of Podlehnik"@en	1825	"2009-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1002247>	"Municipality of Podlehnik"@en	1825	"2011-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1002247>	"Municipality of Podlehnik"@en	1825	"2014-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1002247>	"Municipality of Podlehnik"@en	1825	"2020-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1016800>	"Municipality of Podvelka"@en	2354	"2011-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1016800>	"Municipality of Podvelka"@en	2354	"2017-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1016800>	"Municipality of Podvelka"@en	2354	"2010-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1016800>	"Municipality of Podvelka"@en	2354	"2016-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1016800>	"Municipality of Podvelka"@en	2354	"2014-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1016800>	"Municipality of Podvelka"@en	2354	"2012-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1016800>	"Municipality of Podvelka"@en	2354	"2015-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1016800>	"Municipality of Podvelka"@en	2354	"2010-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1016800>	"Municipality of Podvelka"@en	2354	"2018-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1016800>	"Municipality of Podvelka"@en	2354	"2019-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1016800>	"Municipality of Podvelka"@en	2354	"2016-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1016800>	"Municipality of Podvelka"@en	2354	"2020-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1016800>	"Municipality of Podvelka"@en	2354	"2020-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1016800>	"Municipality of Podvelka"@en	2354	"2014-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1016800>	"Municipality of Podvelka"@en	2354	"2018-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1016800>	"Municipality of Podvelka"@en	2354	"2015-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1016800>	"Municipality of Podvelka"@en	2354	"2017-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1016800>	"Municipality of Podvelka"@en	2354	"2009-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1016800>	"Municipality of Podvelka"@en	2354	"2013-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1016800>	"Municipality of Podvelka"@en	2354	"2009-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1016800>	"Municipality of Podvelka"@en	2354	"2008-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1016800>	"Municipality of Podvelka"@en	2354	"2008-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1016800>	"Municipality of Podvelka"@en	2354	"2013-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1016800>	"Municipality of Podvelka"@en	2354	"2019-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1016800>	"Municipality of Podvelka"@en	2354	"2012-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q1016800>	"Municipality of Podvelka"@en	2354	"2011-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q999540>	"Municipality of Podčetrtek"@en	3529	"2019-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q999540>	"Municipality of Podčetrtek"@en	3529	"2015-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q999540>	"Municipality of Podčetrtek"@en	3529	"2016-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q999540>	"Municipality of Podčetrtek"@en	3529	"2018-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q999540>	"Municipality of Podčetrtek"@en	3529	"2017-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q999540>	"Municipality of Podčetrtek"@en	3529	"2013-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q999540>	"Municipality of Podčetrtek"@en	3529	"2016-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q999540>	"Municipality of Podčetrtek"@en	3529	"2008-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q999540>	"Municipality of Podčetrtek"@en	3529	"2020-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q999540>	"Municipality of Podčetrtek"@en	3529	"2019-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q999540>	"Municipality of Podčetrtek"@en	3529	"2017-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q999540>	"Municipality of Podčetrtek"@en	3529	"2015-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q999540>	"Municipality of Podčetrtek"@en	3529	"2009-07-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
<http://www.wikidata.org/entity/Q999540>	"Municipality of Podčetrtek"@en	3529	"2009-01-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
